<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.RTS;5;20131119;211500;144610.0000000;144740.0000000;144580.0000000;144680.0000000;3672
SPFB.RTS;5;20131119;212000;144680.0000000;144770.0000000;144640.0000000;144730.0000000;2620
SPFB.RTS;5;20131119;212500;144730.0000000;144750.0000000;144650.0000000;144740.0000000;1994
SPFB.RTS;5;20131119;213000;144740.0000000;144760.0000000;144570.0000000;144590.0000000;3110
SPFB.RTS;5;20131119;213500;144590.0000000;144650.0000000;144580.0000000;144600.0000000;1349
SPFB.RTS;5;20131119;214000;144600.0000000;144640.0000000;144530.0000000;144620.0000000;1785
SPFB.RTS;5;20131119;214500;144630.0000000;144740.0000000;144610.0000000;144720.0000000;2379
SPFB.RTS;5;20131119;215000;144710.0000000;144790.0000000;144670.0000000;144670.0000000;2683
SPFB.RTS;5;20131119;215500;144670.0000000;144670.0000000;144520.0000000;144570.0000000;3253
SPFB.RTS;5;20131119;220000;144580.0000000;144590.0000000;144410.0000000;144520.0000000;4009
SPFB.RTS;5;20131119;220500;144530.0000000;144530.0000000;144360.0000000;144460.0000000;3388
SPFB.RTS;5;20131119;221000;144450.0000000;144500.0000000;144190.0000000;144290.0000000;8833
SPFB.RTS;5;20131119;221500;144300.0000000;144440.0000000;144250.0000000;144330.0000000;4517
SPFB.RTS;5;20131119;222000;144330.0000000;144380.0000000;144130.0000000;144150.0000000;3930
SPFB.RTS;5;20131119;222500;144140.0000000;144340.0000000;144130.0000000;144270.0000000;6412
SPFB.RTS;5;20131119;223000;144270.0000000;144450.0000000;144130.0000000;144330.0000000;7542
SPFB.RTS;5;20131119;223500;144320.0000000;144420.0000000;144260.0000000;144290.0000000;3245
SPFB.RTS;5;20131119;224000;144290.0000000;144450.0000000;144260.0000000;144440.0000000;2731
SPFB.RTS;5;20131119;224500;144440.0000000;144490.0000000;144290.0000000;144370.0000000;3019
SPFB.RTS;5;20131119;225000;144380.0000000;144400.0000000;144260.0000000;144360.0000000;2461
SPFB.RTS;5;20131119;225500;144350.0000000;144390.0000000;144250.0000000;144310.0000000;2570
SPFB.RTS;5;20131119;230000;144310.0000000;144450.0000000;144280.0000000;144310.0000000;4379
SPFB.RTS;5;20131119;230500;144300.0000000;144390.0000000;144270.0000000;144280.0000000;3159
SPFB.RTS;5;20131119;231000;144280.0000000;144320.0000000;144240.0000000;144290.0000000;3119
SPFB.RTS;5;20131119;231500;144300.0000000;144420.0000000;144300.0000000;144380.0000000;2870
SPFB.RTS;5;20131119;232000;144390.0000000;144420.0000000;144330.0000000;144400.0000000;2362
SPFB.RTS;5;20131119;232500;144400.0000000;144410.0000000;144360.0000000;144370.0000000;916
SPFB.RTS;5;20131119;233000;144370.0000000;144480.0000000;144370.0000000;144480.0000000;2227
SPFB.RTS;5;20131119;233500;144480.0000000;144600.0000000;144460.0000000;144590.0000000;4374
SPFB.RTS;5;20131119;234000;144590.0000000;144650.0000000;144470.0000000;144480.0000000;4878
SPFB.RTS;5;20131119;234500;144480.0000000;144600.0000000;144470.0000000;144580.0000000;4513
SPFB.RTS;5;20131120;100000;144510.0000000;144640.0000000;144320.0000000;144590.0000000;8351
SPFB.RTS;5;20131120;100500;144590.0000000;144690.0000000;144480.0000000;144610.0000000;6686
SPFB.RTS;5;20131120;101000;144610.0000000;144750.0000000;144570.0000000;144710.0000000;5431
SPFB.RTS;5;20131120;101500;144720.0000000;144780.0000000;144620.0000000;144640.0000000;4085
SPFB.RTS;5;20131120;102000;144640.0000000;144650.0000000;144340.0000000;144480.0000000;9419
SPFB.RTS;5;20131120;102500;144480.0000000;144580.0000000;144410.0000000;144460.0000000;5603
SPFB.RTS;5;20131120;103000;144470.0000000;144520.0000000;144360.0000000;144390.0000000;3065
SPFB.RTS;5;20131120;103500;144390.0000000;144640.0000000;144370.0000000;144600.0000000;3965
SPFB.RTS;5;20131120;104000;144600.0000000;144610.0000000;144510.0000000;144530.0000000;2626
SPFB.RTS;5;20131120;104500;144550.0000000;144680.0000000;144470.0000000;144500.0000000;5119
SPFB.RTS;5;20131120;105000;144500.0000000;144540.0000000;144310.0000000;144420.0000000;6435
SPFB.RTS;5;20131120;105500;144420.0000000;144440.0000000;144320.0000000;144350.0000000;2613
SPFB.RTS;5;20131120;110000;144340.0000000;144420.0000000;144260.0000000;144400.0000000;7215
SPFB.RTS;5;20131120;110500;144400.0000000;144440.0000000;144310.0000000;144430.0000000;2663
SPFB.RTS;5;20131120;111000;144420.0000000;144440.0000000;144360.0000000;144410.0000000;1766
SPFB.RTS;5;20131120;111500;144420.0000000;144490.0000000;144330.0000000;144420.0000000;4267
SPFB.RTS;5;20131120;112000;144420.0000000;144510.0000000;144420.0000000;144460.0000000;4257
SPFB.RTS;5;20131120;112500;144460.0000000;144540.0000000;144440.0000000;144480.0000000;2754
SPFB.RTS;5;20131120;113000;144480.0000000;144550.0000000;144440.0000000;144460.0000000;2442
SPFB.RTS;5;20131120;113500;144450.0000000;144600.0000000;144440.0000000;144550.0000000;9824
SPFB.RTS;5;20131120;114000;144530.0000000;144580.0000000;144410.0000000;144410.0000000;4235
SPFB.RTS;5;20131120;114500;144430.0000000;144440.0000000;144280.0000000;144400.0000000;6717
SPFB.RTS;5;20131120;115000;144390.0000000;144540.0000000;144370.0000000;144530.0000000;2832
SPFB.RTS;5;20131120;115500;144530.0000000;144560.0000000;144460.0000000;144470.0000000;3101
SPFB.RTS;5;20131120;120000;144480.0000000;144490.0000000;144370.0000000;144480.0000000;4915
SPFB.RTS;5;20131120;120500;144490.0000000;144830.0000000;144440.0000000;144770.0000000;14753
SPFB.RTS;5;20131120;121000;144770.0000000;144800.0000000;144620.0000000;144650.0000000;6633
SPFB.RTS;5;20131120;121500;144650.0000000;144820.0000000;144630.0000000;144790.0000000;6756
SPFB.RTS;5;20131120;122000;144780.0000000;144880.0000000;144740.0000000;144770.0000000;8908
SPFB.RTS;5;20131120;122500;144770.0000000;144770.0000000;144620.0000000;144620.0000000;3568
SPFB.RTS;5;20131120;123000;144630.0000000;144630.0000000;144480.0000000;144520.0000000;10287
SPFB.RTS;5;20131120;123500;144530.0000000;144560.0000000;144450.0000000;144470.0000000;5449
SPFB.RTS;5;20131120;124000;144480.0000000;144520.0000000;144390.0000000;144480.0000000;4350
SPFB.RTS;5;20131120;124500;144480.0000000;144570.0000000;144410.0000000;144420.0000000;5045
SPFB.RTS;5;20131120;125000;144420.0000000;144510.0000000;144410.0000000;144500.0000000;2001
SPFB.RTS;5;20131120;125500;144500.0000000;144550.0000000;144470.0000000;144550.0000000;2723
SPFB.RTS;5;20131120;130000;144550.0000000;144600.0000000;144230.0000000;144300.0000000;12349
SPFB.RTS;5;20131120;130500;144290.0000000;144380.0000000;144260.0000000;144290.0000000;4583
SPFB.RTS;5;20131120;131000;144280.0000000;144320.0000000;143830.0000000;143880.0000000;26952
SPFB.RTS;5;20131120;131500;143860.0000000;143990.0000000;143710.0000000;143990.0000000;19779
SPFB.RTS;5;20131120;132000;143970.0000000;143980.0000000;143800.0000000;143880.0000000;5373
SPFB.RTS;5;20131120;132500;143880.0000000;143890.0000000;143700.0000000;143710.0000000;6828
SPFB.RTS;5;20131120;133000;143720.0000000;143900.0000000;143700.0000000;143830.0000000;6751
SPFB.RTS;5;20131120;133500;143830.0000000;143860.0000000;143730.0000000;143750.0000000;3108
SPFB.RTS;5;20131120;134000;143750.0000000;143800.0000000;143720.0000000;143750.0000000;3128
SPFB.RTS;5;20131120;134500;143750.0000000;143850.0000000;143670.0000000;143760.0000000;8503
SPFB.RTS;5;20131120;135000;143750.0000000;143840.0000000;143710.0000000;143770.0000000;4136
SPFB.RTS;5;20131120;135500;143780.0000000;143840.0000000;143740.0000000;143820.0000000;3928
SPFB.RTS;5;20131120;140000;143810.0000000;143830.0000000;143570.0000000;143600.0000000;9007
SPFB.RTS;5;20131120;140500;143600.0000000;143680.0000000;143560.0000000;143560.0000000;7505
SPFB.RTS;5;20131120;141000;143570.0000000;143580.0000000;143320.0000000;143430.0000000;16389
SPFB.RTS;5;20131120;141500;143430.0000000;143460.0000000;143270.0000000;143420.0000000;10144
SPFB.RTS;5;20131120;142000;143420.0000000;143540.0000000;143410.0000000;143520.0000000;5577
SPFB.RTS;5;20131120;142500;143520.0000000;143640.0000000;143470.0000000;143600.0000000;6337
SPFB.RTS;5;20131120;143000;143600.0000000;143660.0000000;143570.0000000;143640.0000000;4309
SPFB.RTS;5;20131120;143500;143640.0000000;143670.0000000;143550.0000000;143570.0000000;2667
SPFB.RTS;5;20131120;144000;143560.0000000;143640.0000000;143540.0000000;143630.0000000;2579
SPFB.RTS;5;20131120;144500;143630.0000000;143640.0000000;143390.0000000;143410.0000000;5580
SPFB.RTS;5;20131120;145000;143400.0000000;143480.0000000;143350.0000000;143410.0000000;6623
SPFB.RTS;5;20131120;145500;143410.0000000;143650.0000000;143400.0000000;143610.0000000;5184
SPFB.RTS;5;20131120;150000;143620.0000000;143770.0000000;143530.0000000;143770.0000000;8633
SPFB.RTS;5;20131120;150500;143760.0000000;143850.0000000;143750.0000000;143830.0000000;7018
SPFB.RTS;5;20131120;151000;143830.0000000;143950.0000000;143690.0000000;143950.0000000;8562
SPFB.RTS;5;20131120;151500;143950.0000000;143950.0000000;143840.0000000;143860.0000000;4235
SPFB.RTS;5;20131120;152000;143860.0000000;143900.0000000;143740.0000000;143790.0000000;4721
SPFB.RTS;5;20131120;152500;143780.0000000;143790.0000000;143650.0000000;143670.0000000;3665
SPFB.RTS;5;20131120;153000;143670.0000000;143780.0000000;143640.0000000;143780.0000000;2690
SPFB.RTS;5;20131120;153500;143780.0000000;143830.0000000;143760.0000000;143800.0000000;1627
SPFB.RTS;5;20131120;154000;143800.0000000;143840.0000000;143740.0000000;143840.0000000;2212
SPFB.RTS;5;20131120;154500;143820.0000000;143830.0000000;143770.0000000;143800.0000000;1146
SPFB.RTS;5;20131120;155000;143800.0000000;144000.0000000;143770.0000000;143980.0000000;4158
SPFB.RTS;5;20131120;155500;143980.0000000;144050.0000000;143930.0000000;144000.0000000;6621
SPFB.RTS;5;20131120;160000;143990.0000000;144020.0000000;143860.0000000;143960.0000000;4537
SPFB.RTS;5;20131120;160500;143960.0000000;144040.0000000;143920.0000000;143930.0000000;2919
SPFB.RTS;5;20131120;161000;143950.0000000;143990.0000000;143850.0000000;143860.0000000;2391
SPFB.RTS;5;20131120;161500;143860.0000000;143880.0000000;143730.0000000;143860.0000000;5591
SPFB.RTS;5;20131120;162000;143860.0000000;143870.0000000;143680.0000000;143770.0000000;6399
SPFB.RTS;5;20131120;162500;143760.0000000;143790.0000000;143700.0000000;143760.0000000;2072
SPFB.RTS;5;20131120;163000;143760.0000000;143900.0000000;143720.0000000;143870.0000000;2455
SPFB.RTS;5;20131120;163500;143870.0000000;143930.0000000;143770.0000000;143790.0000000;2107
SPFB.RTS;5;20131120;164000;143770.0000000;143790.0000000;143730.0000000;143780.0000000;1404
SPFB.RTS;5;20131120;164500;143760.0000000;143790.0000000;143740.0000000;143760.0000000;1264
SPFB.RTS;5;20131120;165000;143760.0000000;143830.0000000;143720.0000000;143730.0000000;2007
SPFB.RTS;5;20131120;165500;143730.0000000;143730.0000000;143650.0000000;143660.0000000;3342
SPFB.RTS;5;20131120;170000;143660.0000000;143740.0000000;143650.0000000;143720.0000000;1782
SPFB.RTS;5;20131120;170500;143720.0000000;143860.0000000;143680.0000000;143840.0000000;4023
SPFB.RTS;5;20131120;171000;143830.0000000;143880.0000000;143820.0000000;143850.0000000;1622
SPFB.RTS;5;20131120;171500;143850.0000000;144000.0000000;143840.0000000;143990.0000000;4134
SPFB.RTS;5;20131120;172000;143980.0000000;144030.0000000;143930.0000000;143980.0000000;3995
SPFB.RTS;5;20131120;172500;143980.0000000;144050.0000000;143930.0000000;144040.0000000;2965
SPFB.RTS;5;20131120;173000;144020.0000000;144380.0000000;144020.0000000;144260.0000000;22458
SPFB.RTS;5;20131120;173500;144260.0000000;144330.0000000;144200.0000000;144250.0000000;6164
SPFB.RTS;5;20131120;174000;144230.0000000;144260.0000000;144080.0000000;144150.0000000;5566
SPFB.RTS;5;20131120;174500;144130.0000000;144200.0000000;143940.0000000;144080.0000000;8167
SPFB.RTS;5;20131120;175000;144070.0000000;144190.0000000;144050.0000000;144170.0000000;2700
SPFB.RTS;5;20131120;175500;144170.0000000;144400.0000000;144120.0000000;144380.0000000;9713
SPFB.RTS;5;20131120;180000;144380.0000000;144640.0000000;144350.0000000;144370.0000000;20215
SPFB.RTS;5;20131120;180500;144370.0000000;144500.0000000;144360.0000000;144420.0000000;4673
SPFB.RTS;5;20131120;181000;144410.0000000;144520.0000000;144340.0000000;144370.0000000;5197
SPFB.RTS;5;20131120;181500;144370.0000000;144480.0000000;144330.0000000;144450.0000000;3822
SPFB.RTS;5;20131120;182000;144450.0000000;144530.0000000;144430.0000000;144520.0000000;4490
SPFB.RTS;5;20131120;182500;144510.0000000;144640.0000000;144470.0000000;144550.0000000;6927
SPFB.RTS;5;20131120;183000;144550.0000000;144600.0000000;144420.0000000;144580.0000000;7226
SPFB.RTS;5;20131120;183500;144580.0000000;144630.0000000;144450.0000000;144460.0000000;7100
SPFB.RTS;5;20131120;184000;144470.0000000;144500.0000000;144280.0000000;144370.0000000;9443
SPFB.RTS;5;20131120;190000;144400.0000000;144450.0000000;144220.0000000;144440.0000000;8376
SPFB.RTS;5;20131120;190500;144420.0000000;144510.0000000;144400.0000000;144440.0000000;3557
SPFB.RTS;5;20131120;191000;144430.0000000;144810.0000000;144430.0000000;144690.0000000;9473
SPFB.RTS;5;20131120;191500;144690.0000000;144780.0000000;144560.0000000;144610.0000000;4367
SPFB.RTS;5;20131120;192000;144620.0000000;144870.0000000;144580.0000000;144710.0000000;11759
SPFB.RTS;5;20131120;192500;144720.0000000;144820.0000000;144460.0000000;144530.0000000;8023
SPFB.RTS;5;20131120;193000;144540.0000000;144570.0000000;144280.0000000;144290.0000000;7620
SPFB.RTS;5;20131120;193500;144290.0000000;144310.0000000;144020.0000000;144180.0000000;17323
SPFB.RTS;5;20131120;194000;144180.0000000;144250.0000000;143870.0000000;143950.0000000;10554
SPFB.RTS;5;20131120;194500;143970.0000000;144090.0000000;143880.0000000;144070.0000000;7662
SPFB.RTS;5;20131120;195000;144070.0000000;144090.0000000;143990.0000000;144070.0000000;3983
SPFB.RTS;5;20131120;195500;144070.0000000;144110.0000000;144020.0000000;144060.0000000;2600
SPFB.RTS;5;20131120;200000;144050.0000000;144080.0000000;143890.0000000;144020.0000000;5334
SPFB.RTS;5;20131120;200500;144020.0000000;144170.0000000;143980.0000000;144140.0000000;3757
SPFB.RTS;5;20131120;201000;144150.0000000;144150.0000000;144050.0000000;144130.0000000;2425
SPFB.RTS;5;20131120;201500;144140.0000000;144160.0000000;144060.0000000;144080.0000000;1139
SPFB.RTS;5;20131120;202000;144080.0000000;144090.0000000;144020.0000000;144030.0000000;1500
SPFB.RTS;5;20131120;202500;144050.0000000;144130.0000000;144030.0000000;144120.0000000;1740
SPFB.RTS;5;20131120;203000;144120.0000000;144160.0000000;144070.0000000;144080.0000000;1371
SPFB.RTS;5;20131120;203500;144090.0000000;144210.0000000;144080.0000000;144100.0000000;2850
SPFB.RTS;5;20131120;204000;144120.0000000;144170.0000000;144100.0000000;144100.0000000;1150
SPFB.RTS;5;20131120;204500;144100.0000000;144120.0000000;144040.0000000;144080.0000000;1118
SPFB.RTS;5;20131120;205000;144080.0000000;144130.0000000;144070.0000000;144100.0000000;938
SPFB.RTS;5;20131120;205500;144100.0000000;144160.0000000;144080.0000000;144150.0000000;1667
SPFB.RTS;5;20131120;210000;144140.0000000;144300.0000000;144120.0000000;144290.0000000;4069
SPFB.RTS;5;20131120;210500;144290.0000000;144330.0000000;144280.0000000;144300.0000000;2761
SPFB.RTS;5;20131120;211000;144310.0000000;144310.0000000;144260.0000000;144300.0000000;919
SPFB.RTS;5;20131120;211500;144300.0000000;144460.0000000;144300.0000000;144450.0000000;3169
SPFB.RTS;5;20131120;212000;144460.0000000;144470.0000000;144390.0000000;144410.0000000;1922
SPFB.RTS;5;20131120;212500;144410.0000000;144420.0000000;144350.0000000;144350.0000000;799
SPFB.RTS;5;20131120;213000;144370.0000000;144380.0000000;144320.0000000;144340.0000000;1160
SPFB.RTS;5;20131120;213500;144330.0000000;144400.0000000;144320.0000000;144340.0000000;911
SPFB.RTS;5;20131120;214000;144330.0000000;144340.0000000;144220.0000000;144280.0000000;2504
SPFB.RTS;5;20131120;214500;144280.0000000;144330.0000000;144260.0000000;144290.0000000;1120
SPFB.RTS;5;20131120;215000;144280.0000000;144300.0000000;144270.0000000;144280.0000000;476
SPFB.RTS;5;20131120;215500;144290.0000000;144310.0000000;144260.0000000;144260.0000000;658
SPFB.RTS;5;20131120;220000;144260.0000000;144380.0000000;144240.0000000;144360.0000000;1509
SPFB.RTS;5;20131120;220500;144360.0000000;144390.0000000;144340.0000000;144350.0000000;950
SPFB.RTS;5;20131120;221000;144350.0000000;144390.0000000;144340.0000000;144380.0000000;596
SPFB.RTS;5;20131120;221500;144380.0000000;144430.0000000;144330.0000000;144330.0000000;1362
SPFB.RTS;5;20131120;222000;144330.0000000;144350.0000000;144250.0000000;144250.0000000;1546
SPFB.RTS;5;20131120;222500;144250.0000000;144340.0000000;144210.0000000;144300.0000000;2226
SPFB.RTS;5;20131120;223000;144300.0000000;144340.0000000;144280.0000000;144310.0000000;645
SPFB.RTS;5;20131120;223500;144300.0000000;144310.0000000;144260.0000000;144270.0000000;527
SPFB.RTS;5;20131120;224000;144290.0000000;144360.0000000;144280.0000000;144360.0000000;3584
SPFB.RTS;5;20131120;224500;144360.0000000;144410.0000000;144260.0000000;144270.0000000;1952
SPFB.RTS;5;20131120;225000;144270.0000000;144310.0000000;144230.0000000;144300.0000000;1388
SPFB.RTS;5;20131120;225500;144310.0000000;144310.0000000;144240.0000000;144270.0000000;1907
SPFB.RTS;5;20131120;230000;144260.0000000;144260.0000000;143620.0000000;144030.0000000;26420
SPFB.RTS;5;20131120;230500;144030.0000000;144100.0000000;143700.0000000;143840.0000000;10724
SPFB.RTS;5;20131120;231000;143830.0000000;143870.0000000;143380.0000000;143520.0000000;19012
SPFB.RTS;5;20131120;231500;143540.0000000;143980.0000000;143450.0000000;143960.0000000;9735
SPFB.RTS;5;20131120;232000;143960.0000000;144030.0000000;143740.0000000;143820.0000000;6108
SPFB.RTS;5;20131120;232500;143820.0000000;143850.0000000;143720.0000000;143780.0000000;3107
SPFB.RTS;5;20131120;233000;143780.0000000;143830.0000000;143660.0000000;143710.0000000;4189
SPFB.RTS;5;20131120;233500;143720.0000000;143780.0000000;143580.0000000;143580.0000000;4450
SPFB.RTS;5;20131120;234000;143580.0000000;143600.0000000;143420.0000000;143600.0000000;10268
SPFB.RTS;5;20131120;234500;143600.0000000;143620.0000000;143490.0000000;143510.0000000;6406
SPFB.RTS;5;20131121;100000;143480.0000000;143480.0000000;142680.0000000;142790.0000000;40071
SPFB.RTS;5;20131121;100500;142790.0000000;142900.0000000;142770.0000000;142860.0000000;5418
SPFB.RTS;5;20131121;101000;142860.0000000;142970.0000000;142820.0000000;142930.0000000;5963
SPFB.RTS;5;20131121;101500;142930.0000000;142960.0000000;142810.0000000;142830.0000000;4531
SPFB.RTS;5;20131121;102000;142850.0000000;143080.0000000;142770.0000000;143030.0000000;9852
SPFB.RTS;5;20131121;102500;143030.0000000;143140.0000000;143020.0000000;143040.0000000;7311
SPFB.RTS;5;20131121;103000;143040.0000000;143090.0000000;143010.0000000;143020.0000000;2674
SPFB.RTS;5;20131121;103500;143020.0000000;143070.0000000;142980.0000000;143050.0000000;2415
SPFB.RTS;5;20131121;104000;143040.0000000;143140.0000000;142980.0000000;143130.0000000;4855
SPFB.RTS;5;20131121;104500;143140.0000000;143140.0000000;143000.0000000;143010.0000000;1997
SPFB.RTS;5;20131121;105000;143000.0000000;143010.0000000;142880.0000000;142880.0000000;6224
SPFB.RTS;5;20131121;105500;142880.0000000;143030.0000000;142880.0000000;142920.0000000;4897
SPFB.RTS;5;20131121;110000;142920.0000000;143080.0000000;142910.0000000;143020.0000000;3549
SPFB.RTS;5;20131121;110500;143010.0000000;143080.0000000;142980.0000000;143060.0000000;1615
SPFB.RTS;5;20131121;111000;143060.0000000;143170.0000000;143050.0000000;143110.0000000;4544
SPFB.RTS;5;20131121;111500;143110.0000000;143120.0000000;143060.0000000;143080.0000000;1212
SPFB.RTS;5;20131121;112000;143080.0000000;143080.0000000;142940.0000000;143050.0000000;6087
SPFB.RTS;5;20131121;112500;143050.0000000;143060.0000000;142850.0000000;142870.0000000;4810
SPFB.RTS;5;20131121;113000;142850.0000000;143000.0000000;142820.0000000;142930.0000000;4955
SPFB.RTS;5;20131121;113500;142920.0000000;142940.0000000;142850.0000000;142910.0000000;3237
SPFB.RTS;5;20131121;114000;142910.0000000;142920.0000000;142730.0000000;142760.0000000;6940
SPFB.RTS;5;20131121;114500;142750.0000000;142870.0000000;142750.0000000;142810.0000000;3626
SPFB.RTS;5;20131121;115000;142810.0000000;142940.0000000;142780.0000000;142790.0000000;5758
SPFB.RTS;5;20131121;115500;142790.0000000;142880.0000000;142550.0000000;142650.0000000;16489
SPFB.RTS;5;20131121;120000;142640.0000000;142770.0000000;142510.0000000;142590.0000000;19329
SPFB.RTS;5;20131121;120500;142590.0000000;142640.0000000;142300.0000000;142470.0000000;29932
SPFB.RTS;5;20131121;121000;142470.0000000;142600.0000000;142450.0000000;142580.0000000;8075
SPFB.RTS;5;20131121;121500;142580.0000000;142640.0000000;142500.0000000;142590.0000000;7122
SPFB.RTS;5;20131121;122000;142590.0000000;142620.0000000;142520.0000000;142540.0000000;3963
SPFB.RTS;5;20131121;122500;142540.0000000;142550.0000000;142380.0000000;142450.0000000;9596
SPFB.RTS;5;20131121;123000;142440.0000000;142500.0000000;142290.0000000;142480.0000000;11495
SPFB.RTS;5;20131121;123500;142480.0000000;142680.0000000;142480.0000000;142610.0000000;7925
SPFB.RTS;5;20131121;124000;142610.0000000;142650.0000000;142530.0000000;142540.0000000;3279
SPFB.RTS;5;20131121;124500;142540.0000000;142590.0000000;142460.0000000;142490.0000000;2489
SPFB.RTS;5;20131121;125000;142490.0000000;142620.0000000;142470.0000000;142550.0000000;2431
SPFB.RTS;5;20131121;125500;142550.0000000;142580.0000000;142440.0000000;142440.0000000;5926
SPFB.RTS;5;20131121;130000;142460.0000000;142630.0000000;142350.0000000;142580.0000000;8893
SPFB.RTS;5;20131121;130500;142570.0000000;142650.0000000;142540.0000000;142570.0000000;3880
SPFB.RTS;5;20131121;131000;142560.0000000;142650.0000000;142550.0000000;142560.0000000;3591
SPFB.RTS;5;20131121;131500;142560.0000000;142650.0000000;142500.0000000;142560.0000000;4513
SPFB.RTS;5;20131121;132000;142560.0000000;142740.0000000;142560.0000000;142670.0000000;5444
SPFB.RTS;5;20131121;132500;142670.0000000;142760.0000000;142670.0000000;142740.0000000;3047
SPFB.RTS;5;20131121;133000;142750.0000000;142770.0000000;142690.0000000;142740.0000000;2923
SPFB.RTS;5;20131121;133500;142730.0000000;142760.0000000;142670.0000000;142730.0000000;2775
SPFB.RTS;5;20131121;134000;142730.0000000;142820.0000000;142720.0000000;142780.0000000;2872
SPFB.RTS;5;20131121;134500;142780.0000000;142810.0000000;142720.0000000;142750.0000000;10397
SPFB.RTS;5;20131121;135000;142750.0000000;142770.0000000;142670.0000000;142690.0000000;10510
SPFB.RTS;5;20131121;135500;142690.0000000;142690.0000000;142620.0000000;142640.0000000;15107
SPFB.RTS;5;20131121;140000;142630.0000000;142650.0000000;142530.0000000;142550.0000000;2082
SPFB.RTS;5;20131121;140500;142560.0000000;142610.0000000;142550.0000000;142590.0000000;2119
SPFB.RTS;5;20131121;141000;142590.0000000;142650.0000000;142530.0000000;142610.0000000;3708
SPFB.RTS;5;20131121;141500;142610.0000000;142690.0000000;142590.0000000;142670.0000000;3048
SPFB.RTS;5;20131121;142000;142670.0000000;142780.0000000;142660.0000000;142760.0000000;3295
SPFB.RTS;5;20131121;142500;142750.0000000;142820.0000000;142690.0000000;142740.0000000;3762
SPFB.RTS;5;20131121;143000;142740.0000000;142860.0000000;142700.0000000;142780.0000000;2867
SPFB.RTS;5;20131121;143500;142780.0000000;142850.0000000;142770.0000000;142780.0000000;2338
SPFB.RTS;5;20131121;144000;142800.0000000;142800.0000000;142690.0000000;142770.0000000;2950
SPFB.RTS;5;20131121;144500;142760.0000000;142830.0000000;142730.0000000;142760.0000000;2307
SPFB.RTS;5;20131121;145000;142770.0000000;142790.0000000;142700.0000000;142700.0000000;2028
SPFB.RTS;5;20131121;145500;142700.0000000;142820.0000000;142690.0000000;142760.0000000;2330
SPFB.RTS;5;20131121;150000;142740.0000000;142880.0000000;142730.0000000;142750.0000000;4212
SPFB.RTS;5;20131121;150500;142760.0000000;142780.0000000;142410.0000000;142490.0000000;15075
SPFB.RTS;5;20131121;151000;142490.0000000;142570.0000000;142450.0000000;142540.0000000;4903
SPFB.RTS;5;20131121;151500;142540.0000000;142620.0000000;142510.0000000;142570.0000000;2965
SPFB.RTS;5;20131121;152000;142570.0000000;142640.0000000;142560.0000000;142570.0000000;2699
SPFB.RTS;5;20131121;152500;142570.0000000;142610.0000000;142500.0000000;142570.0000000;3062
SPFB.RTS;5;20131121;153000;142570.0000000;142740.0000000;142560.0000000;142680.0000000;4836
SPFB.RTS;5;20131121;153500;142670.0000000;142740.0000000;142500.0000000;142550.0000000;6960
SPFB.RTS;5;20131121;154000;142550.0000000;142630.0000000;142540.0000000;142600.0000000;2094
SPFB.RTS;5;20131121;154500;142600.0000000;142600.0000000;142350.0000000;142380.0000000;10213
SPFB.RTS;5;20131121;155000;142380.0000000;142570.0000000;142350.0000000;142520.0000000;5466
SPFB.RTS;5;20131121;155500;142530.0000000;142660.0000000;142480.0000000;142630.0000000;4261
SPFB.RTS;5;20131121;160000;142620.0000000;142660.0000000;142540.0000000;142590.0000000;2804
SPFB.RTS;5;20131121;160500;142590.0000000;142640.0000000;142550.0000000;142550.0000000;1236
SPFB.RTS;5;20131121;161000;142550.0000000;142600.0000000;142540.0000000;142570.0000000;1380
SPFB.RTS;5;20131121;161500;142580.0000000;142630.0000000;142550.0000000;142550.0000000;1299
SPFB.RTS;5;20131121;162000;142550.0000000;142560.0000000;142390.0000000;142430.0000000;5690
SPFB.RTS;5;20131121;162500;142430.0000000;142490.0000000;142420.0000000;142450.0000000;2284
SPFB.RTS;5;20131121;163000;142450.0000000;142540.0000000;142390.0000000;142420.0000000;3881
SPFB.RTS;5;20131121;163500;142420.0000000;142430.0000000;142130.0000000;142140.0000000;22146
SPFB.RTS;5;20131121;164000;142140.0000000;142270.0000000;142110.0000000;142210.0000000;6205
SPFB.RTS;5;20131121;164500;142220.0000000;142310.0000000;142200.0000000;142220.0000000;5262
SPFB.RTS;5;20131121;165000;142220.0000000;142350.0000000;142210.0000000;142330.0000000;3135
SPFB.RTS;5;20131121;165500;142330.0000000;142830.0000000;142310.0000000;142740.0000000;23633
SPFB.RTS;5;20131121;170000;142740.0000000;142960.0000000;142720.0000000;142770.0000000;16070
SPFB.RTS;5;20131121;170500;142780.0000000;142850.0000000;142640.0000000;142650.0000000;6266
SPFB.RTS;5;20131121;171000;142660.0000000;142740.0000000;142600.0000000;142740.0000000;4794
SPFB.RTS;5;20131121;171500;142740.0000000;142970.0000000;142700.0000000;142770.0000000;11978
SPFB.RTS;5;20131121;172000;142770.0000000;142920.0000000;142760.0000000;142830.0000000;4454
SPFB.RTS;5;20131121;172500;142830.0000000;142830.0000000;142690.0000000;142710.0000000;3095
